521,"['unit4/rgb1/frame_14-18-41.913198.jpg', 'unit4/rgb1/frame_14-18-41.996533.jpg', 'unit4/rgb1/frame_14-18-42.096535.jpg', 'unit4/rgb1/frame_14-18-42.179870.jpg', 'unit4/rgb1/frame_14-18-42.279872.jpg']",132,"[0.8304687500000001, 0.5027777777777778]","[0.8299479166666667, 0.5027777777777778]","[0.82890625, 0.5032407407407407]","[0.8278645833333333, 0.5032407407407407]","[0.8263020833333333, 0.5032407407407408]"
1276,"['unit4/rgb1/frame_14-27-14.456849.jpg', 'unit4/rgb1/frame_14-27-14.540184.jpg', 'unit4/rgb1/frame_14-27-14.640186.jpg', 'unit4/rgb1/frame_14-27-14.723521.jpg', 'unit4/rgb1/frame_14-27-14.823523.jpg']",144,"[0.76640625, 0.5101851851851852]","[0.7632812499999999, 0.5087962962962963]","[0.75859375, 0.5106481481481482]","[0.7549479166666667, 0.5111111111111111]","[0.75078125, 0.5120370370370371]"
1317,"['unit4/rgb1/frame_14-28-51.275452.jpg', 'unit4/rgb1/frame_14-28-51.358787.jpg', 'unit4/rgb1/frame_14-28-51.458789.jpg', 'unit4/rgb1/frame_14-28-51.542124.jpg', 'unit4/rgb1/frame_14-28-51.642126.jpg']",143,"[0.8122395833333333, 0.5300925925925926]","[0.81640625, 0.5291666666666667]","[0.8205729166666667, 0.5273148148148148]","[0.8236979166666667, 0.5249999999999999]","[0.8278645833333333, 0.525462962962963]"
210,"['unit4/rgb1/frame_14-12-41.455989.jpg', 'unit4/rgb1/frame_14-12-41.539324.jpg', 'unit4/rgb1/frame_14-12-41.639326.jpg', 'unit4/rgb1/frame_14-12-41.722661.jpg', 'unit4/rgb1/frame_14-12-41.822663.jpg']",144,"[0.7684895833333334, 0.5467592592592593]","[0.77421875, 0.5439814814814814]","[0.78046875, 0.5425925925925926]","[0.7856770833333333, 0.5402777777777777]","[0.7914062500000001, 0.5384259259259259]"
323,"['unit4/rgb1/frame_14-14-10.274432.jpg', 'unit4/rgb1/frame_14-14-10.357767.jpg', 'unit4/rgb1/frame_14-14-10.457769.jpg', 'unit4/rgb1/frame_14-14-10.541104.jpg', 'unit4/rgb1/frame_14-14-10.641106.jpg']",146,"[0.32421875, 0.7217592592592592]","[0.365625, 0.7236111111111112]","[0.40859375, 0.6953703703703704]","[0.43880208333333337, 0.6694444444444444]","[0.46953125, 0.6513888888888889]"
1180,"['unit4/rgb1/frame_14-25-07.087635.jpg', 'unit4/rgb1/frame_14-25-07.187637.jpg', 'unit4/rgb1/frame_14-25-07.270972.jpg', 'unit4/rgb1/frame_14-25-07.370974.jpg', 'unit4/rgb1/frame_14-25-07.454309.jpg']",132,"[0.8705729166666667, 0.5069444444444444]","[0.87109375, 0.5060185185185185]","[0.87109375, 0.5074074074074074]","[0.871875, 0.5064814814814815]","[0.8721354166666666, 0.5069444444444444]"
1105,"['unit4/rgb1/frame_14-24-46.903898.jpg', 'unit4/rgb1/frame_14-24-47.003900.jpg', 'unit4/rgb1/frame_14-24-47.087235.jpg', 'unit4/rgb1/frame_14-24-47.187237.jpg', 'unit4/rgb1/frame_14-24-47.270572.jpg']",146,"[0.7158854166666666, 0.5148148148148148]","[0.7083333333333334, 0.5152777777777777]","[0.7018229166666667, 0.5148148148148148]","[0.6924479166666666, 0.5162037037037037]","[0.6856770833333333, 0.5162037037037037]"
1544,"['unit4/rgb1/frame_14-34-15.998613.jpg', 'unit4/rgb1/frame_14-34-16.098615.jpg', 'unit4/rgb1/frame_14-34-16.181950.jpg', 'unit4/rgb1/frame_14-34-16.265285.jpg', 'unit4/rgb1/frame_14-34-16.365287.jpg']",145,"[0.6518229166666667, 0.5828703703703704]","[0.6674479166666667, 0.5768518518518518]","[0.6794270833333333, 0.5731481481481482]","[0.6903645833333333, 0.5694444444444444]","[0.7033854166666667, 0.5648148148148149]"
16,"['unit4/rgb1/frame_14-04-06.995633.jpg', 'unit4/rgb1/frame_14-04-07.095635.jpg', 'unit4/rgb1/frame_14-04-07.178970.jpg', 'unit4/rgb1/frame_14-04-07.278972.jpg', 'unit4/rgb1/frame_14-04-07.362307.jpg']",146,"[0.7013020833333333, 0.5662037037037038]","[0.7127604166666667, 0.5606481481481482]","[0.7216145833333334, 0.5578703703703705]","[0.7309895833333333, 0.5555555555555556]","[0.7388020833333333, 0.5527777777777778]"
1941,"['unit4/rgb1/frame_14-39-44.821943.jpg', 'unit4/rgb1/frame_14-39-44.905278.jpg', 'unit4/rgb1/frame_14-39-45.005280.jpg', 'unit4/rgb1/frame_14-39-45.088615.jpg', 'unit4/rgb1/frame_14-39-45.188617.jpg']",143,"[0.8205729166666667, 0.5268518518518519]","[0.8231770833333334, 0.5259259259259259]","[0.8263020833333333, 0.524537037037037]","[0.8291666666666666, 0.5231481481481481]","[0.8315104166666667, 0.5222222222222223]"
1264,"['unit4/rgb1/frame_14-27-13.356827.jpg', 'unit4/rgb1/frame_14-27-13.456829.jpg', 'unit4/rgb1/frame_14-27-13.540164.jpg', 'unit4/rgb1/frame_14-27-13.640166.jpg', 'unit4/rgb1/frame_14-27-13.723501.jpg']",143,"[0.8830729166666667, 0.4981481481481481]","[0.8830729166666667, 0.4976851851851851]","[0.88359375, 0.4981481481481481]","[0.88359375, 0.4981481481481481]","[0.8841145833333333, 0.4976851851851852]"
721,"['unit4/rgb1/frame_14-20-50.182430.jpg', 'unit4/rgb1/frame_14-20-50.265765.jpg', 'unit4/rgb1/frame_14-20-50.365767.jpg', 'unit4/rgb1/frame_14-20-50.449102.jpg', 'unit4/rgb1/frame_14-20-50.549104.jpg']",144,"[0.7330729166666666, 0.5532407407407407]","[0.7419270833333333, 0.549537037037037]","[0.7513020833333333, 0.5462962962962963]","[0.75859375, 0.5453703703703704]","[0.76640625, 0.5425925925925926]"
2021,"['unit4/rgb1/frame_14-40-43.639786.jpg', 'unit4/rgb1/frame_14-40-43.723121.jpg', 'unit4/rgb1/frame_14-40-43.823123.jpg', 'unit4/rgb1/frame_14-40-43.906458.jpg', 'unit4/rgb1/frame_14-40-44.006460.jpg']",144,"[0.75390625, 0.5115740740740741]","[0.7497395833333333, 0.5115740740740741]","[0.74453125, 0.5125]","[0.7398437499999999, 0.512962962962963]","[0.7341145833333333, 0.512962962962963]"
1061,"['unit4/rgb1/frame_14-24-42.720481.jpg', 'unit4/rgb1/frame_14-24-42.903818.jpg', 'unit4/rgb1/frame_14-24-43.003820.jpg', 'unit4/rgb1/frame_14-24-43.087155.jpg', 'unit4/rgb1/frame_14-24-43.187157.jpg']",133,"[0.7789062499999999, 0.5472222222222223]","[0.7924479166666667, 0.5425925925925925]","[0.7986979166666667, 0.5416666666666667]","[0.80390625, 0.537962962962963]","[0.8091145833333333, 0.5361111111111111]"
533,"['unit4/rgb1/frame_14-18-42.996553.jpg', 'unit4/rgb1/frame_14-18-43.096555.jpg', 'unit4/rgb1/frame_14-18-43.179890.jpg', 'unit4/rgb1/frame_14-18-43.279892.jpg', 'unit4/rgb1/frame_14-18-43.363227.jpg']",139,"[0.8148437500000001, 0.5046296296296297]","[0.8127604166666667, 0.5050925925925926]","[0.8794270833333333, 0.5023148148148149]","[0.8794270833333333, 0.5023148148148148]","[0.8794270833333333, 0.5027777777777778]"
1044,"['unit4/rgb1/frame_14-23-24.002240.jpg', 'unit4/rgb1/frame_14-23-24.085575.jpg', 'unit4/rgb1/frame_14-23-24.185577.jpg', 'unit4/rgb1/frame_14-23-24.268912.jpg', 'unit4/rgb1/frame_14-23-24.368914.jpg']",145,"[0.7591145833333333, 0.5101851851851852]","[0.75546875, 0.5101851851851852]","[0.75234375, 0.5106481481481482]","[0.7497395833333333, 0.5111111111111111]","[0.7450520833333334, 0.5115740740740741]"
1959,"['unit4/rgb1/frame_14-39-46.538644.jpg', 'unit4/rgb1/frame_14-39-46.638646.jpg', 'unit4/rgb1/frame_14-39-46.721981.jpg', 'unit4/rgb1/frame_14-39-46.821983.jpg', 'unit4/rgb1/frame_14-39-46.905318.jpg']",140,"[0.8570312499999999, 0.512962962962963]","[0.8580729166666667, 0.512962962962963]","[0.8591145833333333, 0.5120370370370371]","[0.86015625, 0.5115740740740741]","[0.8606770833333333, 0.5111111111111111]"
2042,"['unit4/rgb1/frame_14-40-58.723421.jpg', 'unit4/rgb1/frame_14-40-59.006760.jpg', 'unit4/rgb1/frame_14-40-59.090095.jpg', 'unit4/rgb1/frame_14-40-59.190097.jpg', 'unit4/rgb1/frame_14-40-59.273432.jpg']",146,"[0.34270833333333334, 0.725462962962963]","[0.44895833333333335, 0.6703703703703704]","[0.46848958333333335, 0.6555555555555556]","[0.5088541666666666, 0.6388888888888888]","[0.5395833333333333, 0.625925925925926]"
635,"['unit4/rgb1/frame_14-19-05.280332.jpg', 'unit4/rgb1/frame_14-19-05.363667.jpg', 'unit4/rgb1/frame_14-19-05.447002.jpg', 'unit4/rgb1/frame_14-19-05.547004.jpg', 'unit4/rgb1/frame_14-19-05.630339.jpg']",132,"[0.8700520833333334, 0.5069444444444444]","[0.8700520833333334, 0.5060185185185185]","[0.8700520833333334, 0.5074074074074074]","[0.8705729166666667, 0.5055555555555555]","[0.87109375, 0.5060185185185185]"
2122,"['unit4/rgb1/frame_14-41-06.273572.jpg', 'unit4/rgb1/frame_14-41-06.356907.jpg', 'unit4/rgb1/frame_14-41-06.456909.jpg', 'unit4/rgb1/frame_14-41-06.540244.jpg', 'unit4/rgb1/frame_14-41-06.640246.jpg']",130,"[0.8739583333333334, 0.5046296296296297]","[0.8736979166666667, 0.5046296296296297]","[0.8736979166666667, 0.5046296296296297]","[0.87421875, 0.5041666666666667]","[0.87421875, 0.5041666666666667]"
1431,"['unit4/rgb1/frame_14-30-01.093515.jpg', 'unit4/rgb1/frame_14-30-01.176850.jpg', 'unit4/rgb1/frame_14-30-01.276852.jpg', 'unit4/rgb1/frame_14-30-01.360187.jpg', 'unit4/rgb1/frame_14-30-01.460189.jpg']",143,"[0.8138020833333333, 0.5314814814814814]","[0.8169270833333333, 0.5305555555555556]","[0.8205729166666667, 0.5287037037037037]","[0.8231770833333334, 0.5273148148148148]","[0.8263020833333333, 0.5259259259259259]"
1887,"['unit4/rgb1/frame_14-38-23.720321.jpg', 'unit4/rgb1/frame_14-38-23.820323.jpg', 'unit4/rgb1/frame_14-38-23.903658.jpg', 'unit4/rgb1/frame_14-38-24.003660.jpg', 'unit4/rgb1/frame_14-38-24.086995.jpg']",139,"[0.8638020833333333, 0.5111111111111111]","[0.8643229166666666, 0.5111111111111111]","[0.8648437499999999, 0.5106481481481482]","[0.8658854166666667, 0.5101851851851852]","[0.8669270833333333, 0.5101851851851852]"
196,"['unit4/rgb1/frame_14-12-40.189297.jpg', 'unit4/rgb1/frame_14-12-40.272632.jpg', 'unit4/rgb1/frame_14-12-40.355967.jpg', 'unit4/rgb1/frame_14-12-40.455969.jpg', 'unit4/rgb1/frame_14-12-40.539304.jpg']",144,"[0.77734375, 0.5064814814814815]","[0.7799479166666667, 0.5064814814814815]","[0.7835937500000001, 0.5064814814814815]","[0.7872395833333333, 0.5064814814814815]","[0.79140625, 0.5064814814814815]"
767,"['unit4/rgb1/frame_14-20-54.365847.jpg', 'unit4/rgb1/frame_14-20-54.449182.jpg', 'unit4/rgb1/frame_14-20-54.549184.jpg', 'unit4/rgb1/frame_14-20-54.632519.jpg', 'unit4/rgb1/frame_14-20-54.732521.jpg']",136,"[0.8669270833333333, 0.5069444444444444]","[0.8674479166666667, 0.5074074074074074]","[0.8684895833333333, 0.5074074074074074]","[0.8684895833333333, 0.5078703703703704]","[0.8690104166666667, 0.5083333333333333]"
1003,"['unit4/rgb1/frame_14-23-20.185497.jpg', 'unit4/rgb1/frame_14-23-20.268832.jpg', 'unit4/rgb1/frame_14-23-20.368834.jpg', 'unit4/rgb1/frame_14-23-20.452169.jpg', 'unit4/rgb1/frame_14-23-20.552171.jpg']",135,"[0.82890625, 0.5027777777777778]","[0.8278645833333333, 0.5027777777777778]","[0.82734375, 0.5032407407407408]","[0.8263020833333333, 0.5032407407407408]","[0.8252604166666666, 0.5032407407407408]"
697,"['unit4/rgb1/frame_14-20-34.265445.jpg', 'unit4/rgb1/frame_14-20-34.365447.jpg', 'unit4/rgb1/frame_14-20-34.448782.jpg', 'unit4/rgb1/frame_14-20-34.548784.jpg', 'unit4/rgb1/frame_14-20-34.632119.jpg']",146,"[0.69453125, 0.5162037037037037]","[0.6872395833333333, 0.5175925925925926]","[0.68046875, 0.5180555555555556]","[0.6716145833333333, 0.5175925925925926]","[0.6643229166666667, 0.5175925925925926]"
1089,"['unit4/rgb1/frame_14-24-45.453869.jpg', 'unit4/rgb1/frame_14-24-45.537204.jpg', 'unit4/rgb1/frame_14-24-45.637206.jpg', 'unit4/rgb1/frame_14-24-45.720541.jpg', 'unit4/rgb1/frame_14-24-45.820543.jpg']",143,"[0.8653645833333333, 0.5152777777777777]","[0.86640625, 0.5152777777777777]","[0.8669270833333333, 0.5143518518518518]","[0.86796875, 0.5143518518518518]","[0.8690104166666667, 0.513425925925926]"
626,"['unit4/rgb1/frame_14-19-04.446982.jpg', 'unit4/rgb1/frame_14-19-04.546984.jpg', 'unit4/rgb1/frame_14-19-04.630319.jpg', 'unit4/rgb1/frame_14-19-04.730321.jpg', 'unit4/rgb1/frame_14-19-04.813656.jpg']",135,"[0.8653645833333334, 0.5097222222222222]","[0.8658854166666667, 0.5097222222222222]","[0.8669270833333333, 0.5087962962962963]","[0.8674479166666667, 0.5078703703703704]","[0.86796875, 0.5069444444444444]"
270,"['unit4/rgb1/frame_14-13-42.090535.jpg', 'unit4/rgb1/frame_14-13-42.173870.jpg', 'unit4/rgb1/frame_14-13-42.273872.jpg', 'unit4/rgb1/frame_14-13-42.357207.jpg', 'unit4/rgb1/frame_14-13-42.457209.jpg']",132,"[0.8893229166666667, 0.4986111111111111]","[0.8893229166666667, 0.4981481481481481]","[0.82890625, 0.5041666666666667]","[0.8283854166666667, 0.5041666666666667]","[0.82734375, 0.5041666666666667]"
1601,"['unit4/rgb1/frame_14-34-21.365387.jpg', 'unit4/rgb1/frame_14-34-21.448722.jpg', 'unit4/rgb1/frame_14-34-21.548724.jpg', 'unit4/rgb1/frame_14-34-21.632059.jpg', 'unit4/rgb1/frame_14-34-21.732061.jpg']",133,"[0.86796875, 0.5097222222222222]","[0.8684895833333333, 0.5097222222222222]","[0.8690104166666667, 0.5087962962962963]","[0.86953125, 0.5087962962962963]","[0.8695312500000001, 0.5087962962962963]"
1640,"['unit4/rgb1/frame_14-35-20.916578.jpg', 'unit4/rgb1/frame_14-35-21.000000.jpg', 'unit4/rgb1/frame_14-35-21.083335.jpg', 'unit4/rgb1/frame_14-35-21.266672.jpg', 'unit4/rgb1/frame_14-35-21.366587.jpg']",140,"[0.8773437500000001, 0.499537037037037]","[0.8778645833333334, 0.499537037037037]","[0.8778645833333334, 0.499537037037037]","[0.8778645833333334, 0.499537037037037]","[0.8773437500000001, 0.5]"
1548,"['unit4/rgb1/frame_14-34-16.365287.jpg', 'unit4/rgb1/frame_14-34-16.448622.jpg', 'unit4/rgb1/frame_14-34-16.548624.jpg', 'unit4/rgb1/frame_14-34-16.631959.jpg', 'unit4/rgb1/frame_14-34-16.731961.jpg']",145,"[0.7033854166666667, 0.5648148148148149]","[0.7122395833333334, 0.5601851851851851]","[0.7221354166666667, 0.5574074074074074]","[0.7299479166666667, 0.5560185185185185]","[0.7388020833333333, 0.5537037037037037]"
1302,"['unit4/rgb1/frame_14-28-49.908758.jpg', 'unit4/rgb1/frame_14-28-49.992093.jpg', 'unit4/rgb1/frame_14-28-50.092095.jpg', 'unit4/rgb1/frame_14-28-50.175430.jpg', 'unit4/rgb1/frame_14-28-50.275432.jpg']",145,"[0.6794270833333333, 0.5768518518518518]","[0.6953125, 0.5703703703703704]","[0.71171875, 0.563425925925926]","[0.7231770833333333, 0.5597222222222222]","[0.7364583333333333, 0.5555555555555556]"
1247,"['unit4/rgb1/frame_14-27-11.823463.jpg', 'unit4/rgb1/frame_14-27-11.906798.jpg', 'unit4/rgb1/frame_14-27-12.006800.jpg', 'unit4/rgb1/frame_14-27-12.090135.jpg', 'unit4/rgb1/frame_14-27-12.190137.jpg']",136,"[0.88046875, 0.4981481481481481]","[0.88046875, 0.4981481481481481]","[0.8809895833333333, 0.4981481481481481]","[0.8809895833333333, 0.4976851851851851]","[0.8809895833333333, 0.4976851851851851]"
2180,"['unit4/rgb1/frame_14-42-14.091595.jpg', 'unit4/rgb1/frame_14-42-14.174930.jpg', 'unit4/rgb1/frame_14-42-14.274932.jpg', 'unit4/rgb1/frame_14-42-14.358267.jpg', 'unit4/rgb1/frame_14-42-14.458269.jpg']",146,"[0.7247395833333333, 0.5087962962962963]","[0.7213541666666667, 0.5087962962962963]","[0.7169270833333333, 0.5092592592592593]","[0.7127604166666667, 0.5092592592592593]","[0.7080729166666666, 0.5097222222222222]"
813,"['unit4/rgb1/frame_14-21-46.266952.jpg', 'unit4/rgb1/frame_14-21-46.366954.jpg', 'unit4/rgb1/frame_14-21-46.450289.jpg', 'unit4/rgb1/frame_14-21-46.550291.jpg', 'unit4/rgb1/frame_14-21-46.633626.jpg']",140,"[0.8096354166666667, 0.5046296296296297]","[0.8091145833333333, 0.5041666666666667]","[0.8075520833333333, 0.5041666666666667]","[0.8065104166666667, 0.5060185185185185]","[0.8049479166666667, 0.5060185185185185]"
220,"['unit4/rgb1/frame_14-12-42.356007.jpg', 'unit4/rgb1/frame_14-12-42.456009.jpg', 'unit4/rgb1/frame_14-12-42.539344.jpg', 'unit4/rgb1/frame_14-12-42.639346.jpg', 'unit4/rgb1/frame_14-12-42.722681.jpg']",143,"[0.81484375, 0.5300925925925926]","[0.8184895833333333, 0.5282407407407408]","[0.82109375, 0.5287037037037037]","[0.8247395833333333, 0.5273148148148148]","[0.82734375, 0.5263888888888889]"
2061,"['unit4/rgb1/frame_14-41-00.640126.jpg', 'unit4/rgb1/frame_14-41-00.723461.jpg', 'unit4/rgb1/frame_14-41-00.823463.jpg', 'unit4/rgb1/frame_14-41-00.906798.jpg', 'unit4/rgb1/frame_14-41-01.006800.jpg']",145,"[0.7622395833333333, 0.5439814814814815]","[0.7679687500000001, 0.5430555555555556]","[0.77421875, 0.5402777777777779]","[0.7794270833333334, 0.537962962962963]","[0.78515625, 0.537037037037037]"
1160,"['unit4/rgb1/frame_14-25-05.270932.jpg', 'unit4/rgb1/frame_14-25-05.370934.jpg', 'unit4/rgb1/frame_14-25-05.454269.jpg', 'unit4/rgb1/frame_14-25-05.537604.jpg', 'unit4/rgb1/frame_14-25-05.637606.jpg']",139,"[0.8565104166666666, 0.5101851851851852]","[0.8580729166666667, 0.5111111111111111]","[0.8591145833333333, 0.5120370370370371]","[0.8596354166666667, 0.5101851851851852]","[0.8606770833333333, 0.5111111111111111]"
605,"['unit4/rgb1/frame_14-19-02.546944.jpg', 'unit4/rgb1/frame_14-19-02.630279.jpg', 'unit4/rgb1/frame_14-19-02.730281.jpg', 'unit4/rgb1/frame_14-19-02.813616.jpg', 'unit4/rgb1/frame_14-19-02.913618.jpg']",141,"[0.8393229166666667, 0.5203703703703704]","[0.8408854166666666, 0.5185185185185185]","[0.84296875, 0.5175925925925926]","[0.84453125, 0.5175925925925926]","[0.8460937500000001, 0.5171296296296296]"
1311,"['unit4/rgb1/frame_14-28-50.725441.jpg', 'unit4/rgb1/frame_14-28-50.825443.jpg', 'unit4/rgb1/frame_14-28-50.908778.jpg', 'unit4/rgb1/frame_14-28-50.992113.jpg', 'unit4/rgb1/frame_14-28-51.092115.jpg']",144,"[0.7794270833333334, 0.5407407407407407]","[0.78671875, 0.5388888888888889]","[0.7924479166666667, 0.537037037037037]","[0.79765625, 0.5351851851851852]","[0.8036458333333334, 0.5333333333333333]"
1562,"['unit4/rgb1/frame_14-34-17.631979.jpg', 'unit4/rgb1/frame_14-34-17.731981.jpg', 'unit4/rgb1/frame_14-34-17.815316.jpg', 'unit4/rgb1/frame_14-34-17.915318.jpg', 'unit4/rgb1/frame_14-34-17.998653.jpg']",143,"[0.7950520833333333, 0.5347222222222222]","[0.79921875, 0.5337962962962963]","[0.8028645833333334, 0.5324074074074074]","[0.8065104166666667, 0.5314814814814814]","[0.8096354166666666, 0.5300925925925926]"
1886,"['unit4/rgb1/frame_14-38-23.636986.jpg', 'unit4/rgb1/frame_14-38-23.720321.jpg', 'unit4/rgb1/frame_14-38-23.820323.jpg', 'unit4/rgb1/frame_14-38-23.903658.jpg', 'unit4/rgb1/frame_14-38-24.003660.jpg']",138,"[0.8627604166666667, 0.5120370370370371]","[0.8638020833333333, 0.5111111111111111]","[0.8643229166666666, 0.5111111111111111]","[0.8648437499999999, 0.5106481481481482]","[0.8658854166666667, 0.5101851851851852]"
1334,"['unit4/rgb1/frame_14-28-52.908818.jpg', 'unit4/rgb1/frame_14-28-52.992153.jpg', 'unit4/rgb1/frame_14-28-53.092155.jpg', 'unit4/rgb1/frame_14-28-53.175490.jpg', 'unit4/rgb1/frame_14-28-53.275492.jpg']",139,"[0.8565104166666666, 0.5097222222222222]","[0.8575520833333333, 0.5083333333333333]","[0.8591145833333333, 0.5083333333333333]","[0.8596354166666667, 0.5115740740740741]","[0.8611979166666667, 0.5097222222222222]"
2091,"['unit4/rgb1/frame_14-41-03.456849.jpg', 'unit4/rgb1/frame_14-41-03.540184.jpg', 'unit4/rgb1/frame_14-41-03.640186.jpg', 'unit4/rgb1/frame_14-41-03.723521.jpg', 'unit4/rgb1/frame_14-41-03.823523.jpg']",141,"[0.8544270833333334, 0.5138888888888888]","[0.8559895833333333, 0.513425925925926]","[0.85703125, 0.5125]","[0.8580729166666667, 0.5115740740740741]","[0.8591145833333333, 0.5115740740740741]"
429,"['unit4/rgb1/frame_14-15-26.175950.jpg', 'unit4/rgb1/frame_14-15-26.275952.jpg', 'unit4/rgb1/frame_14-15-26.359287.jpg', 'unit4/rgb1/frame_14-15-26.459289.jpg', 'unit4/rgb1/frame_14-15-26.542624.jpg']",142,"[0.8356770833333333, 0.5236111111111111]","[0.8377604166666667, 0.5222222222222223]","[0.83984375, 0.5212962962962964]","[0.8419270833333334, 0.5208333333333333]","[0.8434895833333333, 0.5194444444444445]"
25,"['unit4/rgb1/frame_14-04-07.812316.jpg', 'unit4/rgb1/frame_14-04-07.912318.jpg', 'unit4/rgb1/frame_14-04-07.995653.jpg', 'unit4/rgb1/frame_14-04-08.095655.jpg', 'unit4/rgb1/frame_14-04-08.178990.jpg']",144,"[0.7716145833333333, 0.5425925925925925]","[0.7776041666666667, 0.5412037037037036]","[0.78203125, 0.5393518518518519]","[0.7872395833333333, 0.5384259259259259]","[0.7914062500000001, 0.5365740740740741]"
711,"['unit4/rgb1/frame_14-20-49.265745.jpg', 'unit4/rgb1/frame_14-20-49.365747.jpg', 'unit4/rgb1/frame_14-20-49.449082.jpg', 'unit4/rgb1/frame_14-20-49.549084.jpg', 'unit4/rgb1/frame_14-20-49.632419.jpg']",145,"[0.5533854166666666, 0.6138888888888889]","[0.58515625, 0.6050925925925926]","[0.6080729166666666, 0.5981481481481481]","[0.6330729166666667, 0.5902777777777778]","[0.6515625, 0.5824074074074074]"
1765,"['unit4/rgb1/frame_14-37-51.186337.jpg', 'unit4/rgb1/frame_14-37-52.186357.jpg', 'unit4/rgb1/frame_14-37-52.269692.jpg', 'unit4/rgb1/frame_14-37-52.553031.jpg', 'unit4/rgb1/frame_14-37-52.636366.jpg']",129,"[0.8388020833333334, 0.5023148148148148]","[0.82890625, 0.5046296296296297]","[0.8283854166666667, 0.5041666666666667]","[0.8252604166666666, 0.5041666666666667]","[0.8236979166666667, 0.5046296296296297]"
769,"['unit4/rgb1/frame_14-20-54.549184.jpg', 'unit4/rgb1/frame_14-20-54.632519.jpg', 'unit4/rgb1/frame_14-20-54.732521.jpg', 'unit4/rgb1/frame_14-20-54.815856.jpg', 'unit4/rgb1/frame_14-20-54.915858.jpg']",133,"[0.8684895833333333, 0.5074074074074074]","[0.8684895833333333, 0.5078703703703704]","[0.8690104166666667, 0.5083333333333333]","[0.8695312500000001, 0.5069444444444444]","[0.8700520833333334, 0.5074074074074074]"
150,"['unit4/rgb1/frame_14-12-22.905618.jpg', 'unit4/rgb1/frame_14-12-23.005620.jpg', 'unit4/rgb1/frame_14-12-23.088955.jpg', 'unit4/rgb1/frame_14-12-23.188957.jpg', 'unit4/rgb1/frame_14-12-23.272292.jpg']",136,"[0.8778645833333334, 0.4990740740740741]","[0.8778645833333334, 0.4990740740740741]","[0.8778645833333334, 0.4986111111111111]","[0.8778645833333334, 0.499537037037037]","[0.8778645833333334, 0.5]"
1330,"['unit4/rgb1/frame_14-28-52.542144.jpg', 'unit4/rgb1/frame_14-28-52.642146.jpg', 'unit4/rgb1/frame_14-28-52.725481.jpg', 'unit4/rgb1/frame_14-28-52.825483.jpg', 'unit4/rgb1/frame_14-28-52.908818.jpg']",138,"[0.85078125, 0.5162037037037037]","[0.8518229166666667, 0.5157407407407407]","[0.8528645833333334, 0.5148148148148148]","[0.8549479166666667, 0.5101851851851852]","[0.8565104166666666, 0.5097222222222222]"
328,"['unit4/rgb1/frame_14-14-10.724441.jpg', 'unit4/rgb1/frame_14-14-10.824443.jpg', 'unit4/rgb1/frame_14-14-10.907778.jpg', 'unit4/rgb1/frame_14-14-11.007780.jpg', 'unit4/rgb1/frame_14-14-11.091115.jpg']",145,"[0.5065104166666666, 0.637962962962963]","[0.5466145833333333, 0.6222222222222222]","[0.57578125, 0.612037037037037]","[0.60546875, 0.6018518518518519]","[0.6278645833333334, 0.5925925925925926]"
133,"['unit4/rgb1/frame_14-08-23.550831.jpg', 'unit4/rgb1/frame_14-08-23.634166.jpg', 'unit4/rgb1/frame_14-08-23.734168.jpg', 'unit4/rgb1/frame_14-08-23.817503.jpg', 'unit4/rgb1/frame_14-08-23.900838.jpg']",146,"[0.7299479166666667, 0.513888888888889]","[0.7247395833333333, 0.5148148148148148]","[0.7190104166666667, 0.5152777777777777]","[0.7138020833333334, 0.5157407407407407]","[0.7080729166666666, 0.5162037037037037]"
806,"['unit4/rgb1/frame_14-21-45.633606.jpg', 'unit4/rgb1/frame_14-21-45.733608.jpg', 'unit4/rgb1/frame_14-21-45.816943.jpg', 'unit4/rgb1/frame_14-21-45.916945.jpg', 'unit4/rgb1/frame_14-21-46.000280.jpg']",138,"[0.8174479166666666, 0.5046296296296297]","[0.81640625, 0.5046296296296297]","[0.8153645833333334, 0.5046296296296297]","[0.8143229166666666, 0.5046296296296297]","[0.8825520833333333, 0.49768518518518523]"
1425,"['unit4/rgb1/frame_14-30-00.543504.jpg', 'unit4/rgb1/frame_14-30-00.643506.jpg', 'unit4/rgb1/frame_14-30-00.726841.jpg', 'unit4/rgb1/frame_14-30-00.810176.jpg', 'unit4/rgb1/frame_14-30-00.910178.jpg']",143,"[0.7885416666666667, 0.5402777777777779]","[0.7934895833333333, 0.537962962962963]","[0.7981770833333334, 0.537037037037037]","[0.8023437499999999, 0.5351851851851852]","[0.8065104166666667, 0.5342592592592592]"
1784,"['unit4/rgb1/frame_14-37-54.003060.jpg', 'unit4/rgb1/frame_14-37-54.086395.jpg', 'unit4/rgb1/frame_14-37-54.186397.jpg', 'unit4/rgb1/frame_14-37-54.269732.jpg', 'unit4/rgb1/frame_14-37-54.369734.jpg']",141,"[0.8408854166666666, 0.5013888888888889]","[0.83984375, 0.5027777777777778]","[0.8388020833333334, 0.5060185185185185]","[0.8377604166666667, 0.5018518518518518]","[0.7872395833333333, 0.5078703703703703]"
